Engine_rpm,suctionPressure,dischargePressure,flowRate,motorTemp,vibration,Engine_Condition
668,2.978320786,6.57830562,77.136313,65.13773766,15.785532,1
520,3.83286802,2.455279824,71.071977,86.44417528,14.052790,1
1581,4.100529744,9.696954648,174.865096,78.50429306,2.404708,0
673,2.640150136,6.811833604,108.370300,67.44902882,2.089478,0
1171,4.270435518,5.520500184,147.108796,69.34004951,2.285406,0
410,3.593154541,5.107993569,60.029353,73.11588858,15.668290,1
752,2.542300288,7.926538867,82.408524,71.91559564,11.607250,1
858,3.361348562,11.19818005,112.834054,82.30176467,1.852328,0
474,5.675050065,8.598758221,63.213011,70.49327117,11.337022,1
838,3.562432923,7.301461727,90.179623,75.00314377,14.216148,1
835,2.348241784,3.634149838,122.452564,75.53986392,2.129244,0
490,4.780802371,6.660588209,64.753069,72.78043698,12.179204,1
778,4.465965648,5.323240405,113.996868,71.65757779,2.016655,0
772,1.815792847,4.15530911,83.700136,83.86011118,13.149417,1
410,2.976919687,7.519396549,59.115321,83.96409898,10.011761,1
1043,4.433606284,10.9616852,103.330256,81.75358222,12.397463,1
406,4.310370829,6.183740269,63.638002,79.44172452,10.974148,1
675,4.048632681,5.219183965,81.586877,75.61274158,10.925263,1
688,4.054783468,6.921719519,101.426073,66.27610155,1.811883,0
853,2.103314513,0.916804218,123.423423,88.49660077,1.709432,0
872,3.179623035,8.843361366,114.294191,86.00959468,1.657573,0
700,2.744567589,4.818124642,105.881808,76.01601792,1.834229,0
557,2.320431056,6.098094032,67.529835,73.0918126,10.313489,1
1109,2.128693481,8.778875563,137.389443,81.76842315,1.982344,0
1320,2.786972437,11.21617639,111.596025,72.28285509,15.210818,1
708,2.568802165,13.7308259,77.746406,80.72504515,8.048103,1
1082,2.187395348,3.892523344,102.492194,81.68700003,15.512388,1
666,3.221341415,7.258822124,78.390721,82.75510292,12.911174,1
676,3.780707782,4.246400967,74.829129,73.58718547,9.412829,1
663,2.312542178,2.680503955,79.252851,71.32935252,14.702402,1
923,3.931988045,7.416222721,89.144026,81.25814161,14.391099,1
884,2.883821136,1.588907004,116.100230,84.77773124,1.730884,0
1498,2.041978398,8.287842476,176.928190,68.40250221,2.382453,0
978,2.446395364,6.875455993,96.011244,86.04762674,13.850037,1
647,3.868075726,10.32296621,78.377741,75.05879754,8.702224,1
921,5.411275017,6.562341436,123.617000,86.49070566,1.672074,0
839,5.343921457,6.752657988,85.077526,79.95521789,10.681475,1
928,4.86083745,6.101372824,95.702320,82.66793307,12.433689,1
983,4.319379138,6.397735546,124.755694,73.1635894,1.784860,0
787,4.372737473,8.358814418,85.017138,90.04220709,15.478391,1
773,4.45037836,7.414689312,84.001039,72.69372611,9.358867,1
678,4.150422344,5.944939529,75.872744,72.25314742,12.768512,1
840,2.827210543,10.7152404,85.299788,94.9335926,11.158937,1
787,2.732085877,7.062147875,86.201338,74.23206738,8.447270,1
793,2.262417483,5.350182019,114.283031,71.66889505,1.809894,0
823,2.977003507,6.582461945,87.238359,77.84373896,11.535071,1
406,5.164862822,6.786440771,59.814237,73.66097884,10.434120,1
521,3.987323208,10.18067073,69.355238,91.85768324,13.842780,1
618,2.302264479,6.865025539,72.849076,71.18634823,12.728685,1
830,4.188529586,12.58405239,116.106988,75.60928861,1.789346,0
861,1.73843833,4.307443802,88.205348,75.30708098,11.778695,1
685,3.042754944,5.700281406,80.684771,73.99994513,11.594587,1
733,3.221063676,4.939202045,77.415240,70.78472348,11.688042,1
1107,4.062214167,10.28941586,138.299304,82.56866127,1.922489,0
866,2.262844625,8.109527843,87.842207,78.41966378,14.677973,1
1055,4.306780262,4.889669214,102.890722,79.4264958,15.755189,1
845,3.741492601,4.168313596,118.688168,70.11543062,2.010004,0
1320,3.956098937,6.335769269,120.919944,81.23128598,14.345666,1
934,3.293746771,10.35521283,120.752725,73.35108618,1.792308,0
868,4.848689596,7.976030594,92.562303,87.99783666,11.189691,1
522,3.777118407,4.575687005,71.405336,72.02110652,8.526243,1
913,2.902244766,7.26088128,95.600607,79.0141533,14.810376,1
435,2.70547987,6.900113883,62.850649,73.29639693,8.316027,1
673,2.731622753,5.064897076,75.357008,84.18321479,8.154495,1
1170,4.532877577,6.529720051,106.791123,75.29557912,14.387004,1
600,3.734678859,6.053931386,76.990984,83.89694503,13.474866,1
726,4.144246173,6.817041008,111.162141,81.0951189,1.601151,0
365,2.240012065,4.911156605,58.169663,64.66498473,12.537283,1
631,3.372589791,5.985073562,99.913429,75.67340031,1.979781,0
774,3.752924079,4.602594741,115.445157,74.03613287,2.098171,0
1424,3.667731736,5.026408563,163.974071,79.27508968,2.179377,0
576,3.338777676,5.735033887,70.970144,79.28007302,12.760652,1
887,5.170751974,2.949287094,91.040339,71.43069672,12.145620,1
906,1.159291812,5.779422086,128.508207,74.44573806,1.953107,0
620,1.52998035,8.525785312,72.828361,80.09734659,12.071878,1
635,4.940142311,5.515832971,77.658900,73.75592376,11.213406,1
1133,4.118360261,5.711114548,110.239343,73.94635226,11.331709,1
548,2.555122899,3.877436861,71.808419,70.80229862,9.287556,1
740,3.042056418,16.16346599,111.875031,73.81383313,1.591775,0
597,2.353711325,4.274618247,100.880359,83.55658666,2.073232,0
974,2.243030515,4.744055207,94.928648,69.91458317,14.519723,1
825,4.050029228,3.96858982,89.324859,74.10197386,10.375962,1
715,3.391693931,6.977153879,104.924954,87.90080895,1.656410,0
989,4.851196068,2.451701299,128.886424,77.34684918,1.781912,0
640,4.483560331,6.790050955,78.383603,75.51278525,9.797506,1
837,4.942092566,7.887318535,88.328947,72.82590914,11.013002,1
808,2.675122064,9.699237937,83.801692,70.93862196,13.914599,1
377,4.80770603,3.896239595,60.305575,80.77975095,13.608963,1
651,2.353596987,3.281266576,98.697026,70.48738978,1.556809,0
857,3.546741254,10.30214772,124.172396,70.33137036,2.060767,0
706,2.817028083,5.381253176,78.805034,74.89123081,9.683668,1
994,1.871395537,7.407741369,100.822463,91.37353674,14.533411,1
629,2.30516756,5.567911887,102.683187,76.87180825,1.856439,0
882,4.442499944,12.54677803,90.450535,68.21498467,7.948971,1
857,1.986658716,4.817383898,86.302915,86.13498118,9.306675,1
874,3.453643451,12.06133805,86.314774,78.55013779,14.360609,1
701,4.980955334,4.482216445,81.222279,84.11414415,13.774327,1
653,2.049093307,3.815108807,75.339590,75.15648257,7.982914,1
792,2.373042052,5.942016899,83.084964,82.03869333,12.427112,1
534,4.868954916,7.626631407,71.634496,76.00826893,11.438845,1
727,3.490475143,6.934004381,81.450452,80.32914172,12.854440,1
583,2.412306432,3.863121065,75.243924,84.12407214,11.762738,1
1111,2.908997177,7.195431409,104.275787,72.26123278,10.407772,1
901,2.770540049,4.748631229,95.853331,84.99277492,11.560175,1
490,2.158757039,4.838226629,67.357990,74.31889103,8.779674,1
862,3.636286828,5.921524022,114.701912,68.52687762,1.734746,0
608,4.173316146,5.428638005,73.263161,78.30326452,14.786837,1
649,5.029143027,5.083812853,75.840538,75.21988223,13.167757,1
685,3.601333877,3.817569306,106.308430,75.90703695,2.079612,0
619,4.990218324,4.149368394,76.244552,69.96455475,11.991831,1
977,3.067081611,3.463799437,133.073995,88.1898811,1.785593,0
568,3.000969364,5.420917152,75.086980,77.04412464,13.199976,1
708,2.947438925,5.088072943,80.664230,76.9100848,10.668970,1
882,4.534587942,14.99156403,116.937769,74.258854,2.213714,0
560,3.892843535,3.644639032,96.303763,69.98984829,2.052822,0
640,4.424198195,5.131277494,76.163173,84.05334908,10.607323,1
901,4.422097762,6.412112656,118.331073,80.60635642,2.110709,0
228,1.964978502,5.511719788,52.319950,67.99025988,14.990314,1
402,2.694505578,7.669701286,60.957239,77.30311599,9.600273,1
848,4.978614526,6.541365415,123.105920,68.85786797,1.890111,0
927,2.384974552,7.177875851,118.169192,85.36486202,1.718863,0
395,4.307485887,7.691518399,61.956857,80.07091241,8.551078,1
568,2.297025469,4.479334689,72.822328,78.77164583,9.173649,1
387,1.429110412,8.161765578,61.371549,78.19249521,11.821770,1
766,3.419329324,6.912246565,87.135024,67.96900228,8.471389,1
663,2.829152864,5.54692266,76.217244,78.1897164,12.473419,1
1271,4.57067803,6.655297065,113.609422,75.44371405,14.291763,1
841,2.123174864,5.605196389,119.964726,84.3883086,2.198835,0
1221,4.701245903,17.7111263,106.312101,92.65089029,12.182773,1
984,4.310012058,7.527920451,94.820424,68.03680597,14.085335,1
786,2.974823954,11.55144474,85.337374,73.43334534,12.304640,1
931,2.556494846,5.794875429,128.910283,86.71700601,1.774714,0
804,2.003590674,5.443201844,116.838236,75.9444246,2.131758,0
1020,2.618196192,11.37889085,102.110842,70.84810239,15.700058,1
540,5.634121171,6.224759824,68.624119,70.20075166,11.522755,1
506,2.19403373,6.597134634,70.167512,77.78875079,9.201140,1
728,2.445867699,8.959170791,77.280348,74.46553233,9.138415,1
887,1.464346295,7.417346634,86.932040,81.65293378,15.383020,1
525,2.50378539,4.782136272,67.689750,75.54704283,14.818512,1
1115,2.808823359,5.579678088,145.730804,79.49550848,2.003337,0
551,3.446040506,5.006189397,89.460920,85.54107857,1.484831,0
1167,3.753377894,9.535055539,108.589455,73.89549303,11.885963,1
671,2.55698725,5.978210956,79.900603,83.64859202,13.431212,1
914,3.58316082,5.308863754,124.586669,83.44764694,2.210776,0
895,0.103614147,7.665001104,87.234686,74.63002735,8.509621,1
728,5.178260189,5.533612455,81.153665,80.15723564,13.058464,1
1158,4.101855858,6.871545262,107.238297,87.88289267,12.434713,1
718,3.010338364,4.175740593,110.287428,73.32225382,1.867531,0
1044,3.17598921,7.42837685,98.784806,90.45023448,10.776264,1
776,3.833152048,7.594573311,85.687252,81.22978631,9.866600,1
930,2.257145686,1.802094367,125.629883,84.75692084,1.669754,0
750,2.49585187,2.854472224,81.796753,78.26879822,14.501209,1
367,2.39486975,4.404120441,61.613102,82.58842664,12.574530,1
722,3.393938127,6.290179538,77.708918,83.15811722,15.713037,1
930,2.442061465,9.391741482,128.777053,81.1281474,2.132707,0
887,4.260997973,4.054895594,124.741068,74.10526692,2.135340,0
1031,3.197270782,12.97833298,99.842066,75.43595187,13.653545,1
886,3.650390293,8.226213171,91.210492,89.06762759,12.733404,1
583,2.407593333,4.765938799,74.146364,74.7002805,8.804770,1
683,3.009257083,5.096734689,102.319818,80.66480457,1.962588,0
615,3.331285242,5.72012787,71.969484,82.32413127,11.748318,1
1148,3.946901734,9.12466781,140.703340,82.48699828,2.099220,0
1168,4.383913922,4.402109565,136.525400,76.04116698,1.897795,0
978,1.267994504,7.128988341,134.644742,90.14381556,2.159146,0
837,4.542020603,4.257825137,121.956129,87.5719878,2.203294,0
631,2.213894132,4.407635222,74.437063,81.95786917,11.222011,1
1273,4.128554964,3.564076599,116.926906,73.69912816,13.979228,1
959,2.770651603,7.237040644,129.938559,83.76913824,1.771351,0
1350,3.760356093,4.710408075,165.171196,66.00512019,2.287335,0
1285,3.916524628,4.747280821,155.108819,82.83833445,1.893008,0
886,3.746846469,6.171106956,119.865612,75.10578382,2.050695,0
530,3.5949428,4.932138892,93.037893,84.05193007,2.051455,0
1272,2.687719712,3.040153871,109.462618,78.3657628,9.126168,1
538,2.410299597,11.45737094,69.083706,70.79775656,7.917322,1
471,3.455963915,5.164471367,64.948589,65.4211955,15.030652,1
569,2.240970171,4.711165189,71.628404,78.89178095,14.186072,1
845,2.015910365,5.395024725,84.628100,73.011827,9.240320,1
907,3.833384137,5.348128243,123.310246,73.60840828,1.917713,0
588,4.551837314,5.604693206,70.761812,75.50727138,13.907084,1
626,2.621888965,6.316651067,75.536483,75.84310284,14.589950,1
758,4.81004913,4.633135297,81.963565,71.71778428,9.173460,1
511,2.068325007,7.398872502,86.584863,72.63583918,1.887589,0
854,2.873233598,5.840421397,86.613626,73.06242307,10.845983,1
586,2.221342259,5.89114547,95.490576,77.6614978,2.031279,0
808,4.244928096,6.727043261,88.810541,84.53879058,13.958012,1
765,3.879590497,6.669617977,82.616070,84.81856204,13.815920,1
836,2.663225392,9.93832551,89.684783,78.73893757,12.556594,1
467,2.467498065,8.664303919,63.824535,73.69569876,11.215195,1
850,5.026434827,3.671946539,119.135965,87.64195339,1.802617,0
566,3.513360515,7.180616976,72.345008,71.19703426,7.987035,1
420,2.647738479,9.612657638,60.676855,76.93669804,10.289067,1
1048,4.666699796,8.347602785,98.611912,86.43696578,14.341650,1
1032,2.750943531,4.566361501,126.438831,83.40176911,1.756112,0
757,3.194498396,5.548636191,108.801979,74.32876796,2.056094,0
461,2.353805043,6.273069456,63.576809,73.44449259,12.414380,1
597,3.414076653,5.845426776,96.885715,72.87411102,1.923588,0
675,4.427771277,6.095032129,80.600625,80.49045913,15.122962,1
1571,2.319205716,3.068281916,179.002369,79.06949191,2.340760,0
622,2.355858582,8.845712538,76.438761,85.38754423,13.444962,1
639,2.507608842,5.991826009,78.841503,77.38900037,11.429781,1
557,1.694000674,6.851361196,67.548334,82.91312179,13.361167,1
830,2.685146447,6.959360745,90.110931,73.4606375,9.748878,1
1310,4.000092418,5.683632595,150.628550,74.7486639,1.861993,0
756,2.243621482,6.409171272,83.242799,76.16759796,9.222403,1
1035,4.378047521,8.487750599,103.248223,86.90468234,11.843169,1
435,2.11686341,6.56311772,60.800623,90.25946709,8.099016,1
664,3.873934004,4.897697685,81.113595,86.09517383,13.778822,1
557,1.948449252,2.837140011,98.428836,76.91196531,1.989975,0
881,2.178533827,0.899862461,120.532470,73.71060029,1.997786,0
652,2.952229839,4.328989739,73.545492,75.59877904,14.152858,1
856,3.939032211,6.650774104,93.193069,82.33471996,9.941883,1
735,2.004483724,5.423731092,81.679657,78.75222364,12.710843,1
376,2.153162541,2.975390928,81.528842,89.69301823,1.512580,0
737,4.699706716,6.175904734,83.889078,86.78035181,14.943203,1
1024,2.986880354,1.911139303,97.174729,79.9134958,8.093660,1
722,3.007075623,7.693732025,109.596620,71.84637182,2.138139,0
659,1.929150743,6.953344069,101.667401,76.3267741,2.025206,0
491,3.739964264,11.69745691,66.001521,77.43175964,10.444564,1
530,2.111655433,4.431196976,67.311940,87.52326747,14.325636,1
1138,3.426785364,5.932343666,110.917715,72.41957456,13.185664,1
581,2.337947899,5.707150672,91.777088,79.88403346,1.504039,0
699,2.341508446,7.977658159,82.935217,91.48318456,13.221116,1
946,3.088068144,5.324109308,90.407228,82.71230605,8.635169,1
898,2.585566431,7.089434051,126.216855,75.35173955,2.236813,0
618,5.336821243,8.672590065,73.127231,76.95648992,13.280877,1
802,3.263350466,6.098290188,81.732185,66.79254012,13.772742,1
883,3.162857648,14.89351907,94.298879,77.14786961,10.113843,1
1511,2.321443804,7.458951515,177.480985,79.94748567,2.404584,0
654,3.818907915,5.161995236,77.144125,87.61451478,13.186516,1
697,2.808280771,11.47844196,79.941164,82.29026842,14.038804,1
543,2.25432292,6.332005164,69.233901,77.41054076,10.755440,1
933,1.998246399,7.425250904,121.945485,89.87026551,2.138492,0
461,4.75692088,7.635279569,63.552723,67.98228673,12.500090,1
901,3.021461689,7.484697348,89.384799,86.60003254,10.867908,1
769,2.601653281,8.02841554,82.979221,72.59262598,12.212209,1
802,1.383035662,8.789020499,86.729816,81.5381159,13.833390,1
802,2.975014534,7.962033881,119.276960,77.1445304,1.909891,0
467,3.383352754,7.532953779,66.491284,70.55402472,12.208805,1
561,2.64176277,4.662180679,68.234430,83.30382486,12.112247,1
773,4.050161958,5.056935195,86.933740,83.44047532,11.498246,1
538,2.950237721,11.42815309,70.435162,85.72359676,8.260169,1
1023,2.008805662,6.636909964,102.473166,77.35467826,15.634890,1
578,2.651060248,7.022458485,69.269585,77.4933812,14.271859,1
471,3.533664026,6.511145873,64.561654,76.9963353,14.996393,1
1193,2.41815105,3.363400787,147.595548,79.70091767,1.901222,0
566,3.810155406,4.611214226,71.671296,70.23096937,8.695044,1
602,3.257708561,5.541050006,95.913499,82.49250626,1.922349,0
509,1.961584667,5.533621364,70.133028,68.70422814,13.124348,1
582,3.469436441,10.76886798,75.347952,83.66201478,11.593112,1
654,3.818298734,14.54339463,78.740835,77.61911671,10.240788,1
657,4.931621434,2.791661966,78.093422,76.53097127,14.153989,1
496,2.650114875,3.859600612,69.464480,75.79492452,8.691891,1
714,2.574315369,4.138522641,84.237981,79.56061933,8.838845,1
408,2.006543965,6.877284493,61.059751,70.18947424,7.818624,1
1190,4.052754467,4.612248438,140.837720,77.73741786,1.851793,0
970,4.603666769,6.255056633,126.475177,79.32905332,1.865820,0
402,2.579520305,4.157512674,58.655521,87.36787872,12.296793,1
529,3.981474044,6.436382446,66.618619,78.3203264,12.861028,1
1386,4.547662203,5.024894136,157.373628,91.81866366,2.483239,0
704,5.113213312,5.010775528,80.876319,77.05053177,13.880486,1
752,2.786449258,4.987278535,84.799517,83.33286847,15.820564,1
868,1.886496857,6.93401796,121.948643,75.23106876,1.940026,0
1171,5.760872726,5.438333268,106.546377,76.04725036,12.368218,1
1104,1.781618704,5.858080635,133.487225,75.38704582,1.789316,0
550,0.318334168,5.572440433,71.403809,82.46730613,9.264274,1
428,3.969505487,6.317526897,66.185623,83.82389342,15.114762,1
901,3.21031913,11.7254913,94.590514,69.19306763,12.516819,1
582,3.213019892,10.45155727,74.045446,69.74684811,10.142459,1
1506,4.581416152,6.981123016,163.644388,73.61200208,2.134450,0
764,3.347337714,5.019239418,113.526659,79.3283284,2.122033,0
1665,4.912796211,10.90520376,176.349486,75.33892642,2.156742,0
547,2.0723897,7.474661945,67.915722,86.63223147,15.491456,1
821,2.073947548,3.655093705,118.868037,72.18150472,2.209357,0
465,4.205945193,6.590220213,65.169264,80.53221587,8.493789,1
1202,2.173392039,4.455410963,152.485708,76.92872883,2.002141,0
790,4.612273585,4.556134548,110.172762,85.45534961,2.171912,0
771,4.584675217,5.324735235,85.278410,78.78202933,12.258272,1
1568,2.139968874,4.761596734,167.555963,78.39069892,2.404300,0
742,3.227590809,8.877861612,111.079345,68.37700947,2.021315,0
672,1.601392844,6.455823244,78.822794,84.16512625,9.532906,1
470,2.424015876,6.258882149,64.621911,83.82076869,13.230993,1
588,2.599037384,4.593786673,73.248931,78.90994177,14.386127,1
929,5.200707543,8.031093676,122.001743,74.46802246,1.665778,0
574,3.811002826,7.185832721,71.935773,75.03532166,14.700065,1
831,3.99666826,6.209742408,113.072122,68.88691916,1.912447,0
1290,3.946343989,3.922965458,118.981774,77.39721141,9.146566,1
935,2.493539138,6.200684195,127.022440,79.8319271,1.926867,0
1429,2.157448086,6.779807968,156.236252,82.94249281,1.947282,0
778,3.408461999,5.349920947,82.174985,78.67246423,11.671196,1
1066,2.740809296,5.503784966,137.750274,77.509796,1.830437,0
851,2.511261303,4.910965409,120.636031,86.04154112,1.657614,0
917,2.418912854,2.945859649,92.388714,79.60125461,9.786850,1
595,4.102369238,6.61242228,70.885283,77.79322172,13.891937,1
750,4.207832374,5.771060274,112.407054,75.7122308,2.049946,0
587,2.43084257,4.810308977,69.133949,65.10036994,15.743285,1
530,2.798959992,6.760561329,68.676158,84.19194373,15.593988,1
